t,exercise,source,raw,smoothed,confidence,face_x,face_y,face_w,face_h,face_conf,face_area,orientation,pose_nose_y,pose_shoulder_y,pose_hip_y,pose_conf,event,phase,armed,rep_count,state,low,high,pose_shoulder_w,pose_shoulder_conf,pose_orientation,luma_mean,luma_center
3.8668,squat,face,0.006527,0.006284,0.858949,0.471588,0.379881,0.107717,0.060591,0.858949,0.006527,5,0.420974,0.339517,0.179703,0.816895,,rest,0,0,debug,0.006000,0.012000,0.128365,0.557129,5,0.487489,0.617574
3.9002,squat,face,0.006670,0.006400,0.861220,0.473952,0.380131,0.108894,0.061253,0.861220,0.006670,5,0.420766,0.339470,,0.845215,,rest,0,0,debug,0.006000,0.012000,0.128950,0.553711,5,0.487865,0.618099
3.9335,squat,face,0.006467,0.006420,0.855816,0.475265,0.379847,0.107227,0.060315,0.855816,0.006467,5,0.420210,0.339183,,0.846191,,rest,0,0,debug,0.006000,0.012000,0.128645,0.554688,5,0.487796,0.619000
3.9668,squat,face,0.006552,0.006460,0.847215,0.475801,0.381149,0.107929,0.060710,0.847215,0.006552,5,0.419976,0.339217,,0.858887,,rest,0,0,debug,0.006000,0.012000,0.129127,0.584473,5,0.487299,0.618600
4.0002,squat,face,0.006416,0.006447,0.831802,0.474932,0.380686,0.106796,0.060073,0.831802,0.006416,5,0.419861,0.339053,,0.841309,,rest,0,0,debug,0.006000,0.012000,0.124113,0.525879,5,0.486895,0.618444
4.0335,squat,face,0.006297,0.006402,0.816696,0.477056,0.379875,0.105808,0.059517,0.816696,0.006297,5,0.418559,0.339435,,0.824707,,rest,0,0,debug,0.006000,0.012000,0.122589,0.532715,5,0.487237,0.618783
4.0668,squat,face,0.005882,0.006246,0.804650,0.479210,0.381761,0.102258,0.057520,0.804650,0.005882,5,0.417271,0.338664,,0.816895,,rest,0,0,debug,0.006000,0.012000,0.125386,0.497803,5,0.487992,0.618554
4.1002,squat,face,0.005629,0.006061,0.764189,0.481233,0.381358,0.100032,0.056268,0.764189,0.005629,5,0.416786,0.339518,,0.825195,,rest,0,0,debug,0.006000,0.012000,0.126957,0.502441,5,0.488494,0.617424
4.1335,squat,face,0.005445,0.005876,0.747391,0.481791,0.381951,0.098386,0.055342,0.747391,0.005445,5,0.417492,0.339722,,0.833008,,rest,0,0,debug,0.006000,0.012000,0.122670,0.562988,5,0.488551,0.616347
4.1668,squat,face,0.005610,0.005796,0.731877,0.480057,0.379827,0.099866,0.056175,0.731877,0.005610,5,0.417479,0.339954,,0.850586,,rest,0,0,debug,0.006000,0.012000,0.123997,0.572266,5,0.488188,0.615766
4.2002,squat,face,0.005316,0.005652,0.711581,0.480952,0.381109,0.097213,0.054682,0.711581,0.005316,5,0.417838,0.339326,,0.854004,,rest,0,0,debug,0.006000,0.012000,0.127946,0.555664,5,0.488228,0.615886
4.2335,squat,face,0.005162,0.005505,0.664200,0.481800,0.379675,0.095798,0.053886,0.664200,0.005162,5,0.418202,0.339598,,0.831055,,rest,0,0,debug,0.006000,0.012000,0.126589,0.483398,5,0.488510,0.616770
4.2668,squat,face,0.005312,0.005447,0.591278,0.484351,0.377262,0.097174,0.054661,0.591278,0.005312,5,0.421779,0.338968,,0.750000,,rest,0,0,debug,0.006000,0.012000,0.127191,0.469971,5,0.488458,0.618056
4.3002,squat,face,,0.005447,0.000000,,,,,,,,0.421408,0.338902,,0.767578,,rest,0,0,debug,0.006000,0.012000,0.127322,0.383301,5,0.488508,0.618980
4.3335,squat,face,,0.005447,0.000000,,,,,,,,0.421717,0.337997,,0.710449,,rest,0,0,debug,0.006000,0.012000,0.134065,0.374268,5,0.487862,0.617830
4.3668,squat,face,,0.005447,0.000000,,,,,,,,0.553531,0.536280,,0.341797,,rest,0,0,debug,0.006000,0.012000,0.099712,0.170166,4,0.487409,0.616144
4.4002,squat,face,,0.005447,0.000000,,,,,,,,0.560141,0.538614,,0.407227,,rest,0,0,debug,0.006000,0.012000,0.106644,0.256836,4,0.486803,0.614431
4.4335,squat,face,,0.005447,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.486354,0.612949
4.4669,squat,face,,0.005447,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.485603,0.611600
4.5002,squat,face,,0.005447,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.485351,0.610569
4.5669,squat,face,,0.005447,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.484832,0.608634
4.6002,squat,face,,0.005447,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.484591,0.608094
4.6335,squat,face,,0.005447,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.484028,0.606296
4.7002,squat,face,,0.005447,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.483494,0.604674
4.7335,squat,face,,0.005447,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.483099,0.603198
4.8002,squat,face,,0.005447,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.482752,0.602198
4.8335,squat,face,,0.005447,0.000000,,,,,,,,,0.347389,,0.371094,,rest,0,0,debug,0.006000,0.012000,0.120753,0.354248,5,0.482748,0.602345
4.8669,squat,face,,0.005447,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.482503,0.602548
4.9002,squat,face,,0.005447,0.000000,,,,,,,,0.316330,0.347680,,0.358887,,rest,0,0,debug,0.006000,0.012000,0.117852,0.357178,5,0.482687,0.603815
4.9335,squat,face,,0.005447,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.482853,0.605454
4.9669,squat,face,,0.005447,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.482730,0.606489
5.0335,squat,face,,0.005447,0.000000,,,,,,,,0.411721,0.345536,0.180114,0.592285,,rest,0,0,debug,0.006000,0.012000,0.133082,0.573242,5,0.483056,0.611239
5.0669,squat,face,,0.005447,0.000000,,,,,,,,0.415086,0.343648,0.182204,0.645020,,rest,0,0,debug,0.006000,0.012000,0.130944,0.597168,5,0.483508,0.613525
5.1002,squat,face,,0.005447,0.000000,,,,,,,,0.419169,0.344967,0.170248,0.704102,,rest,0,0,debug,0.006000,0.012000,0.133408,0.592285,5,0.484606,0.617108
5.1335,squat,face,,0.005447,0.000000,,,,,,,,0.420861,0.345764,,0.625000,,rest,0,0,debug,0.006000,0.012000,0.135468,0.594727,5,0.487336,0.622997
5.1669,squat,face,,0.005447,0.000000,,,,,,,,0.423969,0.345234,,0.575684,,rest,0,0,debug,0.006000,0.012000,0.141662,0.526367,5,0.490459,0.628176
5.2002,squat,face,,0.005447,0.000000,,,,,,,,0.427112,0.345944,0.210624,0.714355,,rest,0,0,debug,0.006000,0.012000,0.143479,0.612305,5,0.494168,0.633417
5.2335,squat,face,0.024437,0.011144,0.595802,0.099747,-0.031434,0.208431,0.117242,0.595802,0.024437,5,0.430301,0.347121,0.201827,0.718750,,rest,0,0,debug,0.006000,0.012000,0.148268,0.539551,5,0.497754,0.634868
5.2669,squat,face,0.029426,0.016629,0.628894,0.078450,-0.028156,0.228722,0.128656,0.628894,0.029426,5,0.431637,0.346384,0.173453,0.625000,,rest,0,0,debug,0.006000,0.012000,0.149655,0.582031,5,0.500812,0.633476
5.3002,squat,face,,0.016629,0.000000,,,,,,,,0.438994,0.347247,0.160612,0.701660,,rest,0,0,debug,0.006000,0.012000,0.152473,0.623535,5,0.503165,0.629159
5.3336,squat,face,,0.016629,0.000000,,,,,,,,0.440968,0.346379,0.154612,0.725098,,rest,0,0,debug,0.006000,0.012000,0.155016,0.578125,5,0.504937,0.624264
5.3669,squat,face,,0.016629,0.000000,,,,,,,,0.413196,0.345884,0.139640,0.610840,,rest,0,0,debug,0.006000,0.012000,0.163770,0.581055,5,0.502017,0.616779
5.4002,squat,face,,0.016629,0.000000,,,,,,,,0.448298,0.350103,0.119719,0.607910,,rest,0,0,debug,0.006000,0.012000,0.167183,0.553223,5,0.496556,0.607430
5.4336,squat,face,,0.016629,0.000000,,,,,,,,0.454687,0.348980,0.112825,0.697754,,rest,0,0,debug,0.006000,0.012000,0.175715,0.495117,5,0.488753,0.599813
5.4669,squat,face,,0.016629,0.000000,,,,,,,,0.456411,0.349620,0.103627,0.629883,,rest,0,0,debug,0.006000,0.012000,0.184586,0.481201,5,0.480277,0.589698
5.5002,squat,face,,0.016629,0.000000,,,,,,,,0.461816,0.351793,,0.602539,,rest,0,0,debug,0.006000,0.012000,0.203296,0.420898,5,0.474557,0.582525
5.5336,squat,face,,0.016629,0.000000,,,,,,,,0.465787,0.350727,,0.624512,,rest,0,0,debug,0.006000,0.012000,0.196201,0.260498,5,0.469026,0.574597
5.5669,squat,face,,0.016629,0.000000,,,,,,,,0.473811,0.352710,,0.466064,,rest,0,0,debug,0.006000,0.012000,0.222944,0.187500,5,0.463529,0.569388
5.6002,squat,face,,0.016629,0.000000,,,,,,,,0.474712,0.346548,,0.275146,,rest,0,0,debug,0.006000,0.012000,0.212339,0.121094,5,0.458173,0.563415
5.6336,squat,face,,0.016629,0.000000,,,,,,,,0.479096,0.351488,,0.479004,,rest,0,0,debug,0.006000,0.012000,0.218725,0.226318,5,0.454812,0.561422
5.6669,squat,face,,0.016629,0.000000,,,,,,,,0.482298,0.349888,,0.447266,,rest,0,0,debug,0.006000,0.012000,0.196644,0.250488,5,0.452415,0.560083
5.7002,squat,face,,0.016629,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.450524,0.559978
5.7336,squat,face,,0.016629,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.449093,0.560366
5.7669,squat,face,,0.016629,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.447398,0.560648
5.8002,squat,face,,0.016629,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.444728,0.560643
5.8669,squat,face,,0.016629,0.000000,,,,,,,,0.461560,0.334791,,0.213623,,rest,0,0,debug,0.006000,0.012000,0.199235,0.178955,5,0.440360,0.555014
5.9002,squat,face,,0.016629,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.439393,0.550678
5.9336,squat,face,,0.016629,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.439074,0.546220
5.9669,squat,face,,0.016629,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.439933,0.541215
6.0336,squat,face,,0.016629,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.446682,0.536886
6.0669,squat,face,,0.016629,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.455544,0.544289
6.1336,squat,face,,0.016629,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.469642,0.561483
6.1669,squat,face,,0.016629,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.478562,0.571387
6.2003,squat,face,,0.016629,0.000000,,,,,,,,0.489042,0.342294,,0.461426,,rest,0,0,debug,0.006000,0.012000,0.213011,0.210938,5,0.486926,0.584102
6.2336,squat,face,,0.016629,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.492726,0.594326
6.2669,squat,face,,0.016629,0.000000,,,,,,,,0.485213,0.348547,,0.468994,,rest,0,0,debug,0.006000,0.012000,0.216227,0.343262,5,0.497028,0.602578
6.3003,squat,face,,0.016629,0.000000,,,,,,,,0.484681,0.347786,,0.439697,,rest,0,0,debug,0.006000,0.012000,0.215257,0.399414,5,0.501224,0.610228
6.3336,squat,face,,0.016629,0.000000,,,,,,,,0.482386,0.346047,,0.512207,,rest,0,0,debug,0.006000,0.012000,0.203132,0.385254,5,0.507217,0.622240
6.3669,squat,face,,0.016629,0.000000,,,,,,,,0.428500,0.348330,,0.635742,,rest,0,0,debug,0.006000,0.012000,0.190292,0.418213,5,0.515549,0.637310
6.4003,squat,face,,0.016629,0.000000,,,,,,,,0.476945,0.351597,,0.581055,,rest,0,0,debug,0.006000,0.012000,0.189617,0.511719,5,0.522327,0.647476
6.4336,squat,face,,0.016629,0.000000,,,,,,,,0.472007,0.354199,0.092462,0.593750,,rest,0,0,debug,0.006000,0.012000,0.186144,0.522949,5,0.526574,0.657258
6.4669,squat,face,,0.016629,0.000000,,,,,,,,0.467607,0.356994,0.107304,0.640137,,rest,0,0,debug,0.006000,0.012000,0.183942,0.609375,5,0.530039,0.662792
6.5003,squat,face,,0.016629,0.000000,,,,,,,,0.463899,0.360652,0.129222,0.570312,,rest,0,0,debug,0.006000,0.012000,0.182069,0.501953,5,0.533006,0.667411
6.5336,squat,face,,0.016629,0.000000,,,,,,,,0.458821,0.360822,,0.562988,,rest,0,0,debug,0.006000,0.012000,0.180418,0.470703,5,0.535386,0.672961
6.5669,squat,face,,0.016629,0.000000,,,,,,,,,0.361192,0.146726,0.593262,,rest,0,0,debug,0.006000,0.012000,0.177651,0.518555,5,0.536792,0.677943
6.6003,squat,face,,0.016629,0.000000,,,,,,,,0.453799,0.361846,0.161604,0.662109,,rest,0,0,debug,0.006000,0.012000,0.174511,0.655762,5,0.537296,0.680991
6.6336,squat,face,,0.016629,0.000000,,,,,,,,0.450550,0.363005,0.172790,0.672363,,rest,0,0,debug,0.006000,0.012000,0.169879,0.634277,5,0.536161,0.681216
6.6669,squat,face,,0.016629,0.000000,,,,,,,,0.443901,0.360167,0.177306,0.678711,,rest,0,0,debug,0.006000,0.012000,0.165172,0.648438,5,0.532654,0.677144
6.7003,squat,face,,0.016629,0.000000,,,,,,,,0.439911,0.358805,0.188704,0.645020,,rest,0,0,debug,0.006000,0.012000,0.159842,0.630859,5,0.528632,0.672481
6.7336,squat,face,0.025703,0.019351,0.636227,0.093639,-0.014360,0.213762,0.120241,0.636227,0.025703,5,,0.361844,0.209051,0.623535,,rest,0,0,debug,0.006000,0.012000,0.156823,0.366699,5,0.523382,0.666639
6.7669,squat,face,0.021511,0.019999,0.614760,0.142961,0.872296,0.195553,0.109999,0.614760,0.021511,7,,0.360183,0.218608,0.691895,,rest,0,0,debug,0.006000,0.012000,0.153477,0.620117,5,0.516594,0.660076
6.8003,squat,face,,0.019999,0.000000,,,,,,,,,0.358744,,0.623047,,rest,0,0,debug,0.006000,0.012000,0.151586,0.440430,5,0.508013,0.647864
6.8336,squat,face,,0.019999,0.000000,,,,,,,,,0.358528,,0.385254,,rest,0,0,debug,0.006000,0.012000,0.143179,0.272461,5,0.500925,0.638120
6.8669,squat,face,,0.019999,0.000000,,,,,,,,,0.357793,,0.395996,,rest,0,0,debug,0.006000,0.012000,0.138618,0.287354,5,0.495811,0.629951
6.9003,squat,face,,0.019999,0.000000,,,,,,,,,0.356903,0.246122,0.670410,,rest,0,0,debug,0.006000,0.012000,0.132580,0.455322,5,0.493176,0.623694
6.9336,squat,face,,0.019999,0.000000,,,,,,,,,0.356477,,0.540527,,rest,0,0,debug,0.006000,0.012000,0.130095,0.408447,5,0.492401,0.617991
6.9670,squat,face,,0.019999,0.000000,,,,,,,,,0.357934,0.230609,0.613281,,rest,0,0,debug,0.006000,0.012000,0.126430,0.546387,5,0.491683,0.612375
7.0003,squat,face,,0.019999,0.000000,,,,,,,,,0.358033,0.231025,0.615723,,rest,0,0,debug,0.006000,0.012000,0.123276,0.538574,5,0.490393,0.607041
7.0336,squat,face,,0.019999,0.000000,,,,,,,,,0.357756,0.235339,0.581543,,rest,0,0,debug,0.006000,0.012000,0.122854,0.523438,5,0.488331,0.602317
7.0670,squat,face,,0.019999,0.000000,,,,,,,,,0.358620,0.244851,0.494141,,rest,0,0,debug,0.006000,0.012000,0.117860,0.447021,5,0.486083,0.598873
7.1003,squat,face,,0.019999,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.483893,0.595966
7.1336,squat,face,,0.019999,0.000000,,,,,,,,,0.359759,0.249480,0.645996,,rest,0,0,debug,0.006000,0.012000,0.126319,0.491455,5,0.482426,0.595432
7.1670,squat,face,,0.019999,0.000000,,,,,,,,,0.360755,0.236106,0.674805,,rest,0,0,debug,0.006000,0.012000,0.127051,0.562500,5,0.481041,0.595531
7.2003,squat,face,,0.019999,0.000000,,,,,,,,,0.359896,0.223070,0.655273,,rest,0,0,debug,0.006000,0.012000,0.133824,0.506836,5,0.479880,0.596825
7.2336,squat,face,,0.019999,0.000000,,,,,,,,,0.359332,0.192854,0.642578,,rest,0,0,debug,0.006000,0.012000,0.136799,0.518555,5,0.478671,0.597374
7.2670,squat,face,,0.019999,0.000000,,,,,,,,,0.359910,,0.455322,,rest,0,0,debug,0.006000,0.012000,0.137552,0.350098,5,0.478514,0.600345
7.3003,squat,face,,0.019999,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.478422,0.602377
7.3336,squat,face,,0.019999,0.000000,,,,,,,,,0.362945,,0.659180,,rest,0,0,debug,0.006000,0.012000,0.142754,0.444092,5,0.479170,0.605368
7.3670,squat,face,,0.019999,0.000000,,,,,,,,,0.365860,,0.721680,,rest,0,0,debug,0.006000,0.012000,0.151897,0.661621,5,0.481397,0.610380
7.4003,squat,face,,0.019999,0.000000,,,,,,,,,0.368050,0.094577,0.636230,,rest,0,0,debug,0.006000,0.012000,0.154005,0.562500,5,0.484143,0.615521
7.4336,squat,face,0.022913,0.020873,0.582961,0.895615,0.096659,0.113527,0.201826,0.582961,0.022913,4,,0.371575,,0.418945,,rest,0,0,debug,0.006000,0.012000,0.156554,0.318359,5,0.486780,0.616928
7.4670,squat,face,,0.020873,0.000000,,,,,,,,0.465065,0.372180,0.181704,0.607910,,rest,0,0,debug,0.006000,0.012000,0.156397,0.429688,5,0.487655,0.611538
7.5003,squat,face,,0.020873,0.000000,,,,,,,,0.474115,0.372649,0.178458,0.610352,,rest,0,0,debug,0.006000,0.012000,0.164750,0.535156,5,0.488583,0.605706
7.5336,squat,face,,0.020873,0.000000,,,,,,,,0.482078,0.373519,0.172846,0.645508,,rest,0,0,debug,0.006000,0.012000,0.169817,0.448242,5,0.487645,0.599328
7.5670,squat,face,,0.020873,0.000000,,,,,,,,0.483244,0.373742,0.155939,0.603027,,rest,0,0,debug,0.006000,0.012000,0.177171,0.437256,5,0.482292,0.589868
7.6003,squat,face,,0.020873,0.000000,,,,,,,,0.492751,0.374888,0.147272,0.614746,,rest,0,0,debug,0.006000,0.012000,0.185443,0.562012,5,0.475660,0.580271
7.6336,squat,face,,0.020873,0.000000,,,,,,,,0.496514,0.375787,0.136257,0.590332,,rest,0,0,debug,0.006000,0.012000,0.192011,0.520996,5,0.469050,0.572479
7.6670,squat,face,,0.020873,0.000000,,,,,,,,0.495988,0.376138,,0.485107,,rest,0,0,debug,0.006000,0.012000,0.200276,0.382812,5,0.462881,0.566372
7.7003,squat,face,,0.020873,0.000000,,,,,,,,,0.375519,,0.417725,,rest,0,0,debug,0.006000,0.012000,0.211418,0.207764,5,0.456185,0.561709
7.7336,squat,face,,0.020873,0.000000,,,,,,,,,0.376834,0.067359,0.541504,,rest,0,0,debug,0.006000,0.012000,0.228424,0.325928,5,0.449781,0.558058
7.7670,squat,face,,0.020873,0.000000,,,,,,,,,0.377059,,0.489502,,rest,0,0,debug,0.006000,0.012000,0.234025,0.217285,5,0.444794,0.555947
7.8003,squat,face,,0.020873,0.000000,,,,,,,,0.506960,0.371369,,0.333252,,rest,0,0,debug,0.006000,0.012000,0.250720,0.318848,5,0.439644,0.551765
7.8670,squat,face,,0.020873,0.000000,,,,,,,,0.528991,0.362569,,0.402344,,rest,0,0,debug,0.006000,0.012000,0.261150,0.312012,5,0.428217,0.535254
7.9003,squat,face,,0.020873,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.421154,0.520924
7.9337,squat,face,,0.020873,0.000000,,,,,,,,0.534863,0.350003,,0.354004,,rest,0,0,debug,0.006000,0.012000,0.298142,0.291260,5,0.414480,0.502890
7.9670,squat,face,,0.020873,0.000000,,,,,,,,,0.350417,,0.449707,,rest,0,0,debug,0.006000,0.012000,0.314038,0.170166,5,0.407991,0.476204
8.0003,squat,face,,0.020873,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.404352,0.452724
8.0337,squat,face,0.022963,0.021500,0.590658,0.383805,0.454991,0.202049,0.113652,0.590658,0.022963,7,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.406980,0.445515
8.0670,squat,face,0.020313,0.021144,0.597439,0.389838,0.454042,0.190033,0.106894,0.597439,0.020313,7,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.410032,0.443183
8.1003,squat,face,,0.021144,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.413169,0.443275
8.1337,squat,face,0.020299,0.020891,0.601512,0.395405,0.459427,0.189966,0.106856,0.601512,0.020299,7,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.417391,0.447988
8.1670,squat,face,0.020013,0.020627,0.628117,0.393882,0.455587,0.188621,0.106099,0.628117,0.020013,7,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.423785,0.459534
8.2003,squat,face,0.019435,0.020269,0.650270,0.399178,0.457500,0.185879,0.104557,0.650270,0.019435,7,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.432279,0.476224
8.2670,squat,face,,0.020269,0.000000,,,,,,,,0.501530,0.343055,,0.378418,,rest,0,0,debug,0.006000,0.012000,0.286783,0.320557,5,0.448921,0.511568
8.3003,squat,face,,0.020269,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.457048,0.533061
8.3337,squat,face,,0.020269,0.000000,,,,,,,,0.512352,0.349314,,0.282227,,rest,0,0,debug,0.006000,0.012000,0.267063,0.259033,5,0.466878,0.554901
8.3670,squat,face,,0.020269,0.000000,,,,,,,,0.512814,0.353762,,0.466309,,rest,0,0,debug,0.006000,0.012000,0.255110,0.384766,5,0.477367,0.575644
8.4003,squat,face,,0.020269,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.486375,0.596439
8.4670,squat,face,,0.020269,0.000000,,,,,,,,0.498179,0.362704,,0.401855,,rest,0,0,debug,0.006000,0.012000,0.218423,0.266357,5,0.499979,0.621827
8.5003,squat,face,,0.020269,0.000000,,,,,,,,0.462421,0.365290,0.097913,0.595703,,rest,0,0,debug,0.006000,0.012000,0.215323,0.548340,5,0.507189,0.628936
8.5337,squat,face,,0.020269,0.000000,,,,,,,,0.465204,0.369578,0.104632,0.638184,,rest,0,0,debug,0.006000,0.012000,0.209258,0.579590,5,0.513789,0.631273
8.5670,squat,face,,0.020269,0.000000,,,,,,,,,0.372969,,0.544922,,rest,0,0,debug,0.006000,0.012000,0.201949,0.411865,5,0.519530,0.635157
8.6003,squat,face,,0.020269,0.000000,,,,,,,,,0.370999,0.095293,0.472656,,rest,0,0,debug,0.006000,0.012000,0.194753,0.247314,5,0.524302,0.638268
8.6337,squat,face,,0.020269,0.000000,,,,,,,,,0.378342,0.115598,0.479248,,rest,0,0,debug,0.006000,0.012000,0.195627,0.202393,5,0.528593,0.641422
8.6670,squat,face,,0.020269,0.000000,,,,,,,,,0.377423,0.127023,0.663086,,rest,0,0,debug,0.006000,0.012000,0.190460,0.202881,5,0.532174,0.645851
8.7004,squat,face,,0.020269,0.000000,,,,,,,,,0.369438,0.149719,0.608887,,rest,0,0,debug,0.006000,0.012000,0.178511,0.322510,5,0.534183,0.649158
8.7337,squat,face,,0.020269,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.535066,0.653329
8.7670,squat,face,0.026564,0.022158,0.588588,0.145279,0.886341,0.217314,0.122239,0.588588,0.026564,7,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.533750,0.657646
8.8004,squat,face,0.023220,0.022477,0.602120,0.146356,0.888105,0.203176,0.114287,0.602120,0.023220,7,,0.370870,0.171759,0.602539,,rest,0,0,debug,0.006000,0.012000,0.163617,0.423584,5,0.530158,0.659146
8.8337,squat,face,,0.022477,0.000000,,,,,,,,,0.368876,0.179936,0.540039,,rest,0,0,debug,0.006000,0.012000,0.158969,0.385010,5,0.524930,0.657911
8.8670,squat,face,,0.022477,0.000000,,,,,,,,,0.366667,0.198736,0.514160,,rest,0,0,debug,0.006000,0.012000,0.155273,0.435547,5,0.519297,0.658304
8.9004,squat,face,,0.022477,0.000000,,,,,,,,,0.366922,,0.387939,,rest,0,0,debug,0.006000,0.012000,0.006222,0.229736,5,0.511075,0.656670
8.9337,squat,face,,0.022477,0.000000,,,,,,,,,0.364176,0.224000,0.499512,,rest,0,0,debug,0.006000,0.012000,0.153685,0.267822,5,0.502887,0.647230
8.9670,squat,face,,0.022477,0.000000,,,,,,,,,0.361097,0.210890,0.676758,,rest,0,0,debug,0.006000,0.012000,0.149346,0.546387,5,0.496236,0.637221
9.0004,squat,face,,0.022477,0.000000,,,,,,,,,0.357961,0.192310,0.712891,,rest,0,0,debug,0.006000,0.012000,0.148384,0.562500,5,0.491498,0.629318
9.0337,squat,face,,0.022477,0.000000,,,,,,,,,0.356695,0.206441,0.707031,,rest,0,0,debug,0.006000,0.012000,0.138336,0.554199,5,0.489423,0.622640
9.0670,squat,face,,0.022477,0.000000,,,,,,,,,0.356892,0.206533,0.632812,,rest,0,0,debug,0.006000,0.012000,0.136879,0.576660,5,0.488928,0.616575
9.1004,squat,face,,0.022477,0.000000,,,,,,,,,0.355736,0.220342,0.636230,,rest,0,0,debug,0.006000,0.012000,0.136660,0.591797,5,0.487346,0.609743
9.1337,squat,face,,0.022477,0.000000,,,,,,,,,0.355863,0.237507,0.595703,,rest,0,0,debug,0.006000,0.012000,0.133488,0.574219,5,0.484909,0.602967
9.1670,squat,face,,0.022477,0.000000,,,,,,,,,0.355998,0.235875,0.611816,,rest,0,0,debug,0.006000,0.012000,0.134808,0.542480,5,0.482661,0.598858
9.2004,squat,face,,0.022477,0.000000,,,,,,,,,0.358371,0.236543,0.575684,,rest,0,0,debug,0.006000,0.012000,0.128752,0.509277,5,0.480589,0.594927
9.2337,squat,face,,0.022477,0.000000,,,,,,,,,0.360446,0.242989,0.576172,,rest,0,0,debug,0.006000,0.012000,0.124814,0.543457,5,0.479492,0.593833
9.2670,squat,face,,0.022477,0.000000,,,,,,,,,0.361825,0.226281,0.536133,,rest,0,0,debug,0.006000,0.012000,0.119086,0.533691,5,0.477868,0.593456
9.3004,squat,face,,0.022477,0.000000,,,,,,,,,0.363299,0.226158,0.543945,,rest,0,0,debug,0.006000,0.012000,0.116001,0.510742,5,0.476263,0.592977
9.3337,squat,face,,0.022477,0.000000,,,,,,,,,0.361579,0.219515,0.658691,,rest,0,0,debug,0.006000,0.012000,0.132611,0.554688,5,0.475177,0.592736
9.3670,squat,face,,0.022477,0.000000,,,,,,,,,0.363183,0.218686,0.646484,,rest,0,0,debug,0.006000,0.012000,0.140287,0.610840,5,0.474091,0.591663
9.4004,squat,face,,0.022477,0.000000,,,,,,,,,0.364580,0.218205,0.673340,,rest,0,0,debug,0.006000,0.012000,0.139544,0.599121,5,0.473946,0.592991
9.4337,squat,face,,0.022477,0.000000,,,,,,,,,0.366321,0.215575,0.709473,,rest,0,0,debug,0.006000,0.012000,0.144282,0.652832,5,0.474400,0.596105
9.4670,squat,face,,0.022477,0.000000,,,,,,,,,0.367990,0.179538,0.699219,,rest,0,0,debug,0.006000,0.012000,0.143616,0.637695,5,0.474765,0.598349
