t,exercise,source,raw,smoothed,confidence,face_x,face_y,face_w,face_h,face_conf,face_area,orientation,pose_nose_y,pose_shoulder_y,pose_hip_y,pose_conf,event,phase,armed,rep_count,state,low,high,pose_shoulder_w,pose_shoulder_conf,pose_orientation,luma_mean,luma_center,depth_valid,depth_p05,depth_p10,depth_median,depth_center,depth_age,depth_g0,depth_g1,depth_g2,depth_g3,depth_g4,depth_g5,depth_g6,depth_g7,depth_g8
23.9344,squat,face,,0.015330,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.515082,0.599818,0.931944,0.498053,0.525398,0.700890,1.648953,-0.0333,0.785877,1.669107,0.595695,0.790122,1.840072,0.537251,0.973377,0.610974,0.600585
23.9677,squat,face,,0.015330,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.523808,0.604734,0.931944,0.463766,0.569521,0.752940,1.630572,-0.0667,0.795026,1.612598,0.649744,0.846979,1.840072,0.585812,0.973377,0.664934,0.658944
24.0344,squat,face,,0.015330,0.000000,,,,,,,,0.474890,0.320809,,0.675293,,rest,0,0,debug,0.561119,0.580001,0.236821,0.214844,5,0.542939,0.612003,0.931944,0.463766,0.569521,0.752940,1.630572,0.0000,0.795026,1.612598,0.649744,0.846979,1.840072,0.585812,0.973377,0.664934,0.658944
24.0677,squat,face,,0.015330,0.000000,,,,,,,,0.475544,0.327244,,0.657715,,rest,0,0,debug,0.561119,0.580001,0.225236,0.337402,5,0.551705,0.612337,0.933681,0.460846,0.593279,0.781679,1.612598,0.0000,0.799375,1.648953,0.684034,0.878216,1.817209,0.613541,0.973377,0.697548,0.697548
24.1011,squat,face,,0.015330,0.000000,,,,,,,,0.475361,0.332722,,0.699707,,rest,0,0,debug,0.561119,0.580001,0.213458,0.391357,5,0.559182,0.611208,0.933542,0.463766,0.616124,0.808208,1.612598,0.0000,0.808208,1.648953,0.722144,0.905393,1.817209,0.638400,0.973377,0.749084,0.733523
24.1344,squat,face,,0.015330,0.000000,,,,,,,,0.472329,0.339759,,0.561035,,rest,0,0,debug,0.561119,0.580001,0.204341,0.354492,5,0.566288,0.612114,0.933403,0.465454,0.629765,0.841410,1.612598,0.0000,0.822490,1.648953,0.752940,0.929219,1.817209,0.668407,0.973377,0.803767,0.764749
24.1677,squat,face,,0.015330,0.000000,,,,,,,,0.470826,0.341204,,0.513184,,rest,0,0,debug,0.561119,0.580001,0.205506,0.443604,5,0.571689,0.619319,0.935833,0.468435,0.644025,0.878216,1.612598,0.0000,0.851913,1.648953,0.785877,0.954332,1.840072,0.694236,0.980837,1.136515,0.803767
24.2011,squat,face,,0.015330,0.000000,,,,,,,,0.463802,0.343471,,0.507812,,rest,0,0,debug,0.561119,0.580001,0.202298,0.439697,5,0.576679,0.634251,0.936528,0.474953,0.646873,0.905393,1.612598,0.0000,0.888884,1.630572,0.817238,0.980837,1.840072,0.715084,0.994175,1.146050,0.851913
24.2344,squat,face,,0.015330,0.000000,,,,,,,,0.465427,0.349817,,0.536621,,rest,0,0,debug,0.561119,0.580001,0.192034,0.471191,5,0.582376,0.648679,0.937778,0.486228,0.641202,0.948147,1.612598,0.0000,0.935160,1.558600,0.851913,1.000977,1.840072,0.737220,1.022465,1.155103,0.935160
24.2677,squat,face,,0.015330,0.000000,,,,,,,,0.463570,0.359484,,0.581543,,rest,0,0,debug,0.561119,0.580001,0.182020,0.525391,5,0.586865,0.660422,0.940764,0.501469,0.629765,1.030173,1.648953,-0.0333,0.935160,1.729724,0.888884,1.000977,1.840072,0.764749,1.076760,1.612598,1.729724
24.3011,squat,face,,0.015330,0.000000,,,,,,,,0.461608,0.367163,,0.610352,,rest,0,0,debug,0.561119,0.580001,0.170937,0.517578,5,0.589145,0.668737,0.941042,0.512256,0.627067,1.076760,1.669107,-0.0333,0.935160,1.750427,0.905393,1.000977,1.840072,0.773409,1.076760,1.729724,1.708085
24.3344,squat,face,,0.015330,0.000000,,,,,,,,0.461642,0.370430,0.114930,0.574219,,rest,0,0,debug,0.561119,0.580001,0.170030,0.562988,5,0.591066,0.670376,0.940903,0.525398,0.629765,1.127747,1.669107,-0.0333,0.935160,1.771624,0.905393,1.008370,1.840072,0.777525,1.068888,1.817209,1.729724
24.3677,squat,face,,0.015330,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.592935,0.668050,0.940556,0.541512,0.638400,1.164298,1.688375,-0.0333,0.942041,1.771624,0.905393,1.008370,1.840072,0.773409,1.068888,1.865207,1.729724
24.4011,squat,face,0.002793,0.011569,0.582123,0.428951,0.477727,0.039636,0.070463,0.582123,0.002793,2,,0.374332,0.144079,0.497314,,rest,0,0,debug,0.561119,0.580001,0.155266,0.438965,5,0.595156,0.666357,0.940903,0.560482,0.644025,1.194168,1.688375,-0.0333,0.935160,1.794915,0.861952,1.000977,1.840072,0.760772,1.076760,1.889295,1.008370
24.4344,squat,face,,0.011569,0.000000,,,,,,,,,0.374969,,0.430664,,rest,0,0,debug,0.561119,0.580001,0.153705,0.281738,5,0.593694,0.664422,0.940833,0.583475,0.649744,1.194168,1.688375,-0.0333,0.935160,1.794915,0.856903,1.008370,1.840072,0.740954,1.076760,1.889295,0.911843
24.4677,squat,face,,0.011569,0.000000,,,,,,,,,0.379511,0.169937,0.591309,,rest,0,0,debug,0.561119,0.580001,0.155008,0.457275,5,0.588928,0.661435,0.940972,0.590881,0.653060,1.194168,1.688375,-0.0333,0.935160,1.794915,0.841410,1.000977,1.840072,0.733523,1.076760,1.889295,0.899824
24.5011,squat,face,,0.011569,0.000000,,,,,,,,,0.379263,0.175400,0.599121,,rest,0,0,debug,0.561119,0.580001,0.154030,0.542480,5,0.582615,0.658084,0.940000,0.598130,0.653060,1.183815,1.688375,-0.0333,0.935160,1.794915,0.808208,1.008370,1.840072,0.722144,1.068888,1.889295,0.861952
24.5344,squat,face,,0.011569,0.000000,,,,,,,,,0.379731,,0.570312,,rest,0,0,debug,0.561119,0.580001,0.147636,0.415771,5,0.576153,0.655420,0.940139,0.600585,0.653060,1.164298,1.708085,-0.0333,0.935160,1.794915,0.752940,1.008370,1.840072,0.711603,1.076760,1.889295,0.856903
24.5677,squat,face,,0.011569,0.000000,,,,,,,,,0.376830,0.222119,0.691895,,rest,0,0,debug,0.561119,0.580001,0.146837,0.601562,5,0.570633,0.655156,0.942431,0.600585,0.649744,1.174307,1.708085,-0.0333,0.935160,1.794915,0.744725,1.008370,1.840072,0.704263,1.076760,1.889295,0.883519
24.6011,squat,face,,0.011569,0.000000,,,,,,,,,0.374021,0.229360,0.577637,,rest,0,0,debug,0.561119,0.580001,0.150775,0.428223,5,0.566370,0.655617,0.942292,0.603062,0.649744,1.183815,1.729724,-0.0333,0.929219,1.794915,0.733523,1.008370,1.840072,0.697548,1.068888,1.889295,0.917560
24.6344,squat,face,,0.011569,0.000000,,,,,,,,,0.372406,0.232007,0.699219,,rest,0,0,debug,0.561119,0.580001,0.147868,0.566406,5,0.565912,0.652341,0.941806,0.603062,0.644025,1.213989,1.729724,-0.0333,0.935160,1.794915,0.722144,1.008370,1.840072,0.687710,1.068888,1.889295,0.935160
24.6677,squat,face,,0.011569,0.000000,,,,,,,,,0.370532,0.222619,0.682129,,rest,0,0,debug,0.561119,0.580001,0.149411,0.637695,5,0.565304,0.647195,0.941944,0.603062,0.646873,1.224876,1.729724,-0.0333,0.935160,1.794915,0.718596,1.000977,1.865207,0.684034,1.068888,1.889295,0.973377
24.7011,squat,face,,0.011569,0.000000,,,,,,,,,0.369244,0.219177,0.674805,,rest,0,0,debug,0.561119,0.580001,0.148533,0.631348,5,0.563302,0.642901,0.941667,0.600585,0.644025,1.235223,1.750427,-0.0333,0.935160,1.794915,0.733523,1.008370,1.865207,0.687710,1.076760,1.889295,0.987463
24.7344,squat,face,,0.011569,0.000000,,,,,,,,,0.369049,0.216697,0.695801,,rest,0,0,debug,0.561119,0.580001,0.147171,0.641602,5,0.561700,0.640181,0.941458,0.598130,0.644025,1.235223,1.750427,-0.0333,0.935160,1.794915,0.749084,1.008370,1.865207,0.684034,1.076760,1.889295,0.994175
24.7677,squat,face,,0.011569,0.000000,,,,,,,,,0.368867,0.228014,0.695801,,rest,0,0,debug,0.561119,0.580001,0.146931,0.643066,5,0.560589,0.637760,0.942222,0.595695,0.641202,1.245742,1.750427,-0.0333,0.935160,1.794915,0.737220,1.008370,1.865207,0.684034,1.076760,1.889295,0.987463
24.8011,squat,face,,0.011569,0.000000,,,,,,,,,0.368504,0.233036,0.685547,,rest,0,0,debug,0.561119,0.580001,0.148042,0.622070,5,0.558505,0.634541,0.941458,0.598130,0.641202,1.224876,1.729724,-0.0333,0.935160,1.794915,0.733523,1.000977,1.840072,0.680849,1.076760,1.889295,0.987463
24.8344,squat,face,,0.011569,0.000000,,,,,,,,,0.368338,0.233834,0.685059,,rest,0,0,debug,0.561119,0.580001,0.149866,0.611816,5,0.556137,0.631562,0.941389,0.595695,0.638400,1.213989,1.729724,-0.0333,0.935160,1.794915,0.733523,1.008370,1.840072,0.684034,1.068888,1.889295,0.942041
24.8678,squat,face,,0.011569,0.000000,,,,,,,,,0.368236,0.226989,0.677246,,rest,0,0,debug,0.561119,0.580001,0.147597,0.579590,5,0.553045,0.629218,0.941389,0.595695,0.638400,1.213989,1.729724,0.0000,0.935160,1.794915,0.733523,1.008370,1.840072,0.684034,1.068888,1.889295,0.942041
24.9011,squat,face,,0.011569,0.000000,,,,,,,,,0.368426,0.209591,0.686523,,rest,0,0,debug,0.561119,0.580001,0.147570,0.612305,5,0.549702,0.627482,0.941389,0.595695,0.641202,1.203997,1.729724,0.0000,0.935160,1.794915,0.718596,1.000977,1.865207,0.687710,1.068888,1.889295,0.935160
24.9344,squat,face,,0.011569,0.000000,,,,,,,,,0.369057,0.223904,0.689453,,rest,0,0,debug,0.561119,0.580001,0.148123,0.585938,5,0.546989,0.625613,0.940556,0.598130,0.641202,1.194168,1.729724,0.0000,0.935160,1.794915,0.711603,1.008370,1.840072,0.690958,1.076760,1.889295,0.954332
24.9678,squat,face,,0.011569,0.000000,,,,,,,,,0.370089,0.221999,0.691895,,rest,0,0,debug,0.561119,0.580001,0.147043,0.664551,5,0.544734,0.625230,0.939722,0.598130,0.644025,1.203997,1.708085,-0.0333,0.935160,1.794915,0.711603,1.008370,1.840072,0.700890,1.076760,1.889295,1.076760
25.0011,squat,face,,0.011569,0.000000,,,,,,,,,0.371005,,0.557617,,rest,0,0,debug,0.561119,0.580001,0.149341,0.494873,5,0.543557,0.624907,0.939792,0.595695,0.646873,1.213989,1.708085,-0.0333,0.935160,1.794915,0.715084,1.000977,1.840072,0.700890,1.076760,1.889295,1.612598
25.0344,squat,face,,0.011569,0.000000,,,,,,,,,0.371878,,0.533203,,rest,0,0,debug,0.561119,0.580001,0.156316,0.520508,5,0.542965,0.623024,0.939931,0.598130,0.646873,1.203997,1.688375,-0.0333,0.935160,1.794915,0.715084,1.008370,1.840072,0.718596,1.068888,1.889295,1.708085
25.0678,squat,face,,0.011569,0.000000,,,,,,,,,0.374357,0.196090,0.537598,,rest,0,0,debug,0.561119,0.580001,0.158504,0.527344,5,0.542988,0.619028,0.940278,0.593279,0.649744,1.194168,1.669107,-0.0333,0.935160,1.794915,0.827139,1.008370,1.840072,0.726241,1.068888,1.889295,1.729724
25.1011,squat,face,,0.011569,0.000000,,,,,,,,,0.372530,,0.410156,,rest,0,0,debug,0.561119,0.580001,0.158590,0.296143,5,0.541944,0.609891,0.939653,0.581156,0.658944,1.183815,1.612598,-0.0333,0.935160,1.771624,0.942041,1.008370,1.817209,0.737220,1.068888,1.889295,1.750427
25.1344,squat,face,,0.011569,0.000000,,,,,,,,,0.380927,0.166463,0.515625,,rest,0,0,debug,0.561119,0.580001,0.160390,0.424316,5,0.543414,0.600772,0.938750,0.560482,0.661926,1.164298,1.558600,-0.0333,0.935160,1.771624,0.954332,1.008370,1.794915,0.760772,1.076760,1.889295,1.750427
25.1678,squat,face,,0.011569,0.000000,,,,,,,,,0.382862,0.150056,0.627930,,rest,0,0,debug,0.561119,0.580001,0.159658,0.581543,5,0.546468,0.592864,0.938958,0.541512,0.655990,1.119122,1.526079,-0.0333,0.935160,1.771624,0.899824,1.008370,1.771624,0.777525,1.068888,1.865207,1.729724
25.2011,squat,face,,0.011569,0.000000,,,,,,,,0.461172,0.383255,0.139410,0.588867,,rest,0,0,debug,0.561119,0.580001,0.162425,0.553711,5,0.542515,0.583283,0.939306,0.527291,0.653060,1.093433,1.434173,-0.0333,0.935160,1.771624,0.851913,1.008370,1.729724,0.781679,1.076760,1.865207,1.593774
25.2344,squat,face,,0.011569,0.000000,,,,,,,,0.491424,0.383260,0.112080,0.667480,,rest,0,0,debug,0.561119,0.580001,0.171657,0.586426,5,0.539188,0.571227,0.939028,0.521650,0.646873,1.044894,1.352707,-0.0333,0.935160,1.750427,0.808208,1.008370,1.612598,0.768767,1.076760,1.865207,0.888884
25.2678,squat,face,,0.011569,0.000000,,,,,,,,0.495461,0.382570,0.108921,0.664062,,rest,0,0,debug,0.561119,0.580001,0.180582,0.507812,5,0.535748,0.558406,0.937847,0.515869,0.644025,1.000977,1.279198,-0.0333,0.935160,1.750427,0.756835,1.008370,1.127747,0.752940,1.068888,1.865207,0.817238
25.3011,squat,face,,0.011569,0.000000,,,,,,,,0.502580,0.379104,0.091115,0.672852,,rest,0,0,debug,0.561119,0.580001,0.176012,0.495850,5,0.532096,0.544472,0.936181,0.519797,0.644025,0.966947,1.076760,-0.0333,0.935160,1.750427,0.729864,1.000977,1.022465,0.729864,1.076760,1.865207,0.773409
25.3344,squat,face,,0.011569,0.000000,,,,,,,,0.504768,0.375274,0.065640,0.750488,,rest,0,0,debug,0.561119,0.580001,0.180085,0.451904,5,0.528923,0.531792,0.932361,0.529473,0.613541,0.917560,0.973377,-0.0333,0.929219,1.729724,0.704263,1.008370,0.954332,0.700890,1.068888,1.865207,0.729864
25.3678,squat,face,,0.011569,0.000000,,,,,,,,0.505073,0.366237,,0.721680,,rest,0,0,debug,0.561119,0.580001,0.180443,0.470947,5,0.526671,0.521049,0.931111,0.547593,0.569521,0.878216,0.883519,-0.0333,0.935160,1.708085,0.664934,1.008370,0.878216,0.674571,1.068888,1.865207,0.690958
25.4011,squat,face,0.010472,0.011240,0.595802,0.483868,0.399906,0.076750,0.136444,0.595802,0.010472,4,0.507768,0.360570,,0.698242,,rest,0,0,debug,0.561119,0.580001,0.177986,0.413818,5,0.524466,0.511005,0.929306,0.504929,0.519797,0.831844,0.817238,-0.0333,0.935160,1.688375,0.632489,1.008370,0.817238,0.638400,1.076760,1.840072,0.627067
25.4344,squat,face,0.010142,0.010910,0.579391,0.483736,0.399835,0.075529,0.134273,0.579391,0.010142,4,0.512280,0.358752,,0.691895,,rest,0,0,debug,0.561119,0.580001,0.188359,0.379639,5,0.521382,0.500051,0.924861,0.457961,0.473197,0.781679,0.752940,-0.0333,0.929219,1.558600,0.600585,0.980837,0.764749,0.603062,1.068888,1.794915,0.486228
25.4678,squat,face,0.014603,0.012018,0.633150,0.486391,0.378509,0.090631,0.161122,0.633150,0.014603,4,0.511842,0.350590,,0.643066,,rest,0,0,debug,0.561119,0.580001,0.195042,0.425781,5,0.514466,0.487771,0.924861,0.457961,0.473197,0.781679,0.752940,0.0000,0.929219,1.558600,0.600585,0.980837,0.764749,0.603062,1.068888,1.794915,0.486228
25.5011,squat,face,0.017320,0.013609,0.663649,0.482922,0.380679,0.098705,0.175476,0.663649,0.017320,4,0.510637,0.341907,,0.620117,,rest,0,0,debug,0.561119,0.580001,0.204507,0.403320,5,0.503337,0.473748,0.922014,0.412902,0.430252,0.737220,0.690958,0.0000,0.917560,0.653060,0.558342,0.942041,0.726241,0.565121,1.076760,1.708085,0.432797
25.5344,squat,face,0.017658,0.014823,0.630832,0.481128,0.370106,0.099662,0.177176,0.630832,0.017658,4,0.509540,0.329191,,0.537598,,rest,0,0,debug,0.561119,0.580001,0.221172,0.293701,5,0.491866,0.459002,0.922083,0.368080,0.384096,0.680849,0.641202,0.0000,0.899824,0.465454,0.521650,0.911843,0.687710,0.529473,1.076760,1.542162,0.384962
25.5678,squat,face,0.019576,0.016249,0.606765,0.477295,0.356051,0.104935,0.186552,0.606765,0.019576,4,0.504413,0.320287,,0.538086,,rest,0,0,debug,0.561119,0.580001,0.237329,0.312500,5,0.484378,0.448256,0.919167,0.324666,0.341789,0.610974,0.595695,0.0000,0.872231,0.420361,0.486228,0.878216,0.653060,0.496122,1.076760,1.183815,0.329049
25.6011,squat,face,0.021568,0.017845,0.672238,0.481291,0.343187,0.110145,0.195813,0.672238,0.021568,4,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.479850,0.440385,0.908819,0.256384,0.274088,0.487619,0.545551,-0.0333,0.803767,0.351889,0.431703,0.795026,0.595695,0.453498,1.076760,0.344086,0.259109
25.6345,squat,face,0.015250,0.017066,0.691572,0.472859,0.351058,0.092619,0.164656,0.691572,0.015250,4,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.474141,0.433246,0.903750,0.238361,0.254094,0.457961,0.525398,-0.0333,0.773409,0.328414,0.414236,0.768767,0.571747,0.438354,1.068888,0.323028,0.240376
25.6678,squat,face,0.014668,0.016347,0.715004,0.475430,0.330083,0.090834,0.161483,0.715004,0.014668,4,0.501263,0.272052,,0.469238,,rest,0,0,debug,0.561119,0.580001,0.247022,0.189209,5,0.463905,0.421123,0.898750,0.229802,0.244508,0.445217,0.512256,-0.0333,0.756835,0.313917,0.405705,0.760772,0.558342,0.432797,1.076760,1.119122,0.232516
25.7011,squat,face,0.011581,0.014917,0.681257,0.472663,0.331613,0.080712,0.143488,0.681257,0.011581,4,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.457943,0.410487,0.898125,0.232939,0.245681,0.449121,0.506679,-0.0333,0.756835,0.311056,0.405705,0.768767,0.558342,0.434266,1.068888,1.194168,0.235510
25.7345,squat,face,0.015706,0.015154,0.660145,0.477027,0.317788,0.093994,0.167100,0.660145,0.015706,4,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.458763,0.405293,0.902292,0.244508,0.256384,0.465454,0.512256,-0.0333,0.764749,0.319401,0.414236,0.781679,0.567312,0.442524,1.076760,1.392246,0.247103
25.7678,squat,face,0.017019,0.015714,0.677844,0.478169,0.317560,0.097843,0.173944,0.677844,0.017019,4,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.465278,0.407053,0.908403,0.263917,0.274531,0.492781,0.531396,-0.0333,0.795026,0.336840,0.429170,0.795026,0.593279,0.459605,1.076760,1.576596,0.265836
25.8011,squat,face,0.016180,0.015853,0.706243,0.473636,0.323235,0.095399,0.169599,0.706243,0.016180,4,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.476488,0.420182,0.910347,0.287964,0.298716,0.531396,0.562637,-0.0333,0.817238,0.360817,0.449121,0.808208,0.621734,0.479399,1.068888,1.558600,0.290909
25.8678,squat,face,0.018312,0.017107,0.646127,0.491281,0.341300,0.101490,0.180427,0.646127,0.018312,4,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.501888,0.463728,0.915139,0.346649,0.358042,0.638400,0.635628,-0.0333,0.841410,0.414236,0.504929,0.836601,0.700890,0.523517,1.076760,1.365330,0.351889
25.9011,squat,face,0.018866,0.017635,0.649895,0.499247,0.340354,0.103014,0.183136,0.649895,0.018866,4,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.511783,0.484010,0.917431,0.377860,0.391436,0.680849,0.671475,-0.0333,0.846979,0.446382,0.535285,0.851913,0.749084,0.545551,1.076760,1.291297,0.389353
25.9345,squat,face,0.018728,0.017963,0.656808,0.496730,0.343263,0.102639,0.182469,0.656808,0.018728,4,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.521150,0.501931,0.918125,0.408293,0.420361,0.715084,0.718596,-0.0333,0.841410,0.476279,0.560482,0.872231,0.817238,0.571747,1.068888,1.268110,0.421399
25.9678,squat,face,,0.017963,0.000000,,,,,,,,0.485082,0.324795,,0.527344,,rest,0,0,debug,0.561119,0.580001,0.227640,0.498047,5,0.533094,0.522093,0.918542,0.438354,0.446382,0.749084,0.764749,-0.0333,0.846979,0.503193,0.593279,0.911843,0.878216,0.598130,1.068888,1.339437,0.450704
26.0011,squat,face,0.012046,0.016188,0.613965,0.508974,0.343272,0.082315,0.146338,0.613965,0.012046,4,0.492185,0.329649,,0.562500,,rest,0,0,debug,0.561119,0.580001,0.245661,0.376221,5,0.544921,0.544106,0.921111,0.459605,0.468435,0.777525,0.831844,-0.0333,0.867062,0.506679,0.618731,0.966947,1.076760,0.624387,1.076760,1.405628,0.479399
26.0345,squat,face,,0.016188,0.000000,,,,,,,,0.495375,0.335332,,0.601562,,rest,0,0,debug,0.561119,0.580001,0.237758,0.488525,5,0.556456,0.569243,0.924583,0.468435,0.487619,0.808208,0.929219,-0.0333,0.899824,0.508692,0.641202,1.000977,1.669107,0.655990,1.076760,1.593774,0.517695
26.0678,squat,face,,0.016188,0.000000,,,,,,,,0.489220,0.342343,,0.623535,,rest,0,0,debug,0.561119,0.580001,0.222847,0.555664,5,0.566705,0.597053,0.927500,0.471455,0.503193,0.846979,1.314503,-0.0333,0.935160,0.768767,0.668407,1.008370,1.708085,0.680849,1.076760,1.669107,0.554109
26.1011,squat,face,,0.016188,0.000000,,,,,,,,0.488653,0.348086,,0.585938,,rest,0,0,debug,0.561119,0.580001,0.222701,0.526367,5,0.576221,0.626035,0.929444,0.474953,0.515869,0.888884,1.405628,-0.0333,0.935160,1.593774,0.697548,1.000977,1.771624,0.700890,1.076760,1.688375,0.605917
26.1345,squat,face,,0.016188,0.000000,,,,,,,,,0.356089,0.036201,0.575684,,rest,0,0,debug,0.561119,0.580001,0.216663,0.573242,5,0.584345,0.647552,0.933681,0.482564,0.539231,0.929219,1.493797,-0.0333,0.935160,1.729724,0.718596,1.000977,1.794915,0.722144,1.076760,1.750427,0.708160
26.1678,squat,face,,0.016188,0.000000,,,,,,,,,0.360318,0.038884,0.554688,,rest,0,0,debug,0.561119,0.580001,0.207603,0.531738,5,0.592717,0.662325,0.936458,0.496122,0.571747,0.994175,1.558600,-0.0333,0.935160,1.750427,0.737220,1.008370,1.817209,0.744725,1.076760,1.794915,0.781679
26.2011,squat,face,,0.016188,0.000000,,,,,,,,,0.364175,0.048845,0.681641,,rest,0,0,debug,0.561119,0.580001,0.203762,0.576172,5,0.600452,0.671442,0.938611,0.508692,0.618731,1.068888,1.593774,-0.0333,0.929219,1.771624,0.773409,1.000977,1.817209,0.764749,1.076760,1.840072,0.831844
26.2345,squat,face,,0.016188,0.000000,,,,,,,,,0.368089,0.068425,0.650879,,rest,0,0,debug,0.561119,0.580001,0.189906,0.608398,5,0.606817,0.677641,0.938611,0.508692,0.618731,1.068888,1.593774,0.0000,0.929219,1.771624,0.773409,1.000977,1.817209,0.764749,1.076760,1.840072,0.831844
26.2678,squat,face,,0.016188,0.000000,,,,,,,,,0.370536,0.078530,0.643066,,rest,0,0,debug,0.561119,0.580001,0.185531,0.588867,5,0.614002,0.682173,0.940417,0.549649,0.668407,1.164298,1.630572,-0.0333,0.935160,1.794915,0.822490,1.000977,1.840072,0.795026,1.076760,1.889295,0.905393
26.3011,squat,face,,0.016188,0.000000,,,,,,,,,0.374604,0.092902,0.676270,,rest,0,0,debug,0.561119,0.580001,0.184047,0.644531,5,0.616778,0.682045,0.939792,0.576252,0.674571,1.183815,1.630572,-0.0333,0.935160,1.794915,0.851913,1.008370,1.840072,0.803767,1.068888,1.889295,0.948147
26.3345,squat,face,,0.016188,0.000000,,,,,,,,,0.377302,0.094157,0.648438,,rest,0,0,debug,0.561119,0.580001,0.178732,0.634766,5,0.614491,0.678231,0.938819,0.598130,0.677697,1.194168,1.648953,-0.0333,0.935160,1.794915,0.861952,1.008370,1.840072,0.799375,1.068888,1.889295,0.960600
26.3678,squat,face,,0.016188,0.000000,,,,,,,,,0.379380,0.113135,0.580078,,rest,0,0,debug,0.561119,0.580001,0.169762,0.550293,5,0.610849,0.675687,0.939097,0.613541,0.677697,1.194168,1.648953,-0.0333,0.935160,1.794915,0.883519,1.008370,1.840072,0.799375,1.076760,1.889295,0.960600
26.4012,squat,face,,0.016188,0.000000,,,,,,,,,0.379142,0.128238,0.491211,,rest,0,0,debug,0.561119,0.580001,0.168537,0.410889,5,0.606704,0.673622,0.938889,0.624387,0.677697,1.203997,1.669107,-0.0333,0.935160,1.794915,0.878216,1.008370,1.840072,0.790122,1.076760,1.915808,0.973377
26.4345,squat,face,,0.016188,0.000000,,,,,,,,,0.378759,0.164895,0.474854,,rest,0,0,debug,0.561119,0.580001,0.164260,0.268799,5,0.601620,0.672744,0.939375,0.629765,0.677697,1.203997,1.688375,-0.0333,0.935160,1.794915,0.878216,1.008370,1.840072,0.768767,1.076760,1.889295,0.960600
26.4678,squat,face,,0.016188,0.000000,,,,,,,,,0.376061,0.161087,0.655762,,rest,0,0,debug,0.561119,0.580001,0.163378,0.574219,5,0.595087,0.671303,0.938333,0.627067,0.677697,1.194168,1.688375,-0.0333,0.935160,1.794915,0.867062,1.000977,1.840072,0.749084,1.068888,1.889295,0.948147
26.5012,squat,face,,0.016188,0.000000,,,,,,,,,0.371276,0.179105,0.644043,,rest,0,0,debug,0.561119,0.580001,0.159384,0.604004,5,0.589756,0.671291,0.940486,0.624387,0.674571,1.194168,1.708085,-0.0333,0.935160,1.794915,0.846979,1.008370,1.840072,0.733523,1.076760,1.889295,0.935160
26.5345,squat,face,,0.016188,0.000000,,,,,,,,,0.369385,0.184736,0.641602,,rest,0,0,debug,0.561119,0.580001,0.154729,0.520508,5,0.586087,0.673373,0.942014,0.618731,0.664934,1.203997,1.708085,-0.0333,0.935160,1.794915,0.841410,1.008370,1.840072,0.718596,1.076760,1.889295,0.942041
26.5678,squat,face,,0.016188,0.000000,,,,,,,,,0.367238,0.207122,0.611816,,rest,0,0,debug,0.561119,0.580001,0.156742,0.431396,5,0.582712,0.674410,0.942222,0.616124,0.661926,1.224876,1.729724,-0.0333,0.935160,1.794915,0.872231,1.008370,1.840072,0.704263,1.068888,1.889295,0.954332
26.6012,squat,face,,0.016188,0.000000,,,,,,,,,0.363190,0.200434,0.669922,,rest,0,0,debug,0.561119,0.580001,0.155802,0.520996,5,0.581387,0.674947,0.942292,0.610974,0.655990,1.235223,1.729724,-0.0333,0.935160,1.794915,0.905393,1.008370,1.840072,0.697548,1.068888,1.889295,0.935160
26.6345,squat,face,,0.016188,0.000000,,,,,,,,,0.360781,,0.519531,,rest,0,0,debug,0.561119,0.580001,0.153105,0.290771,5,0.579944,0.672633,0.941667,0.605917,0.646873,1.245742,1.750427,-0.0333,0.935160,1.794915,0.888884,1.000977,1.865207,0.694236,1.076760,1.889295,0.948147
26.6678,squat,face,,0.016188,0.000000,,,,,,,,,0.360913,,0.488770,,rest,0,0,debug,0.561119,0.580001,0.149101,0.281738,5,0.577937,0.667831,0.942083,0.600585,0.644025,1.257213,1.750427,-0.0333,0.935160,1.794915,0.836601,1.008370,1.865207,0.687710,1.068888,1.889295,0.948147
26.7012,squat,face,,0.016188,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.575735,0.662278,0.941806,0.595695,0.638400,1.279198,1.750427,-0.0667,0.935160,1.794915,0.929219,1.008370,1.865207,0.674571,1.076760,1.889295,1.044894
26.7678,squat,face,,0.016188,0.000000,,,,,,,,,0.359000,,0.472900,,rest,0,0,debug,0.561119,0.580001,0.140461,0.355713,5,0.574445,0.653093,0.941389,0.590881,0.635628,1.302796,1.750427,-0.0333,0.935160,1.794915,1.030173,1.008370,1.865207,0.674571,1.068888,1.889295,1.127747
