t,exercise,source,raw,smoothed,confidence,face_x,face_y,face_w,face_h,face_conf,face_area,orientation,pose_nose_y,pose_shoulder_y,pose_hip_y,pose_conf,event,phase,armed,rep_count,state,low,high,pose_shoulder_w,pose_shoulder_conf,pose_orientation,luma_mean,luma_center,depth_valid,depth_p05,depth_p10,depth_median,depth_center,depth_age,depth_g0,depth_g1,depth_g2,depth_g3,depth_g4,depth_g5,depth_g6,depth_g7,depth_g8
0.0000,pushUp,face,0.068240,0.067906,0.914029,0.203426,0.322725,0.348304,0.195921,0.914029,0.068240,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.670623,0.626337,0.935417,0.425249,0.440998,0.989371,1.546818,0.0000,0.925022,1.715243,0.455111,1.039594,0.545841,0.462511,1.186558,2.092999,1.976825
0.0333,pushUp,face,0.067805,0.067876,0.914029,0.203062,0.322439,0.347191,0.195295,0.914029,0.067805,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.670624,0.626534,0.936181,0.425249,0.439485,0.989371,1.546818,-0.0333,0.925022,1.693958,0.456734,1.039594,0.541512,0.464188,1.186558,2.092999,1.948620
0.0667,pushUp,face,0.067458,0.067750,0.915364,0.204460,0.323763,0.346304,0.194796,0.915364,0.067458,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.670153,0.626248,0.936597,0.425249,0.439485,0.981783,1.546818,-0.0333,0.925022,1.693958,0.456734,1.039594,0.543811,0.460846,1.186558,2.092999,1.923004
0.1000,pushUp,face,0.066628,0.067414,0.913762,0.204051,0.322905,0.344166,0.193593,0.913762,0.066628,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.669287,0.625029,0.936944,0.425249,0.439485,0.981783,1.546818,-0.0333,0.925022,1.693958,0.457961,1.039594,0.541512,0.462511,1.186558,2.092999,1.898054
0.1333,pushUp,face,0.066038,0.067001,0.899761,0.207497,0.324712,0.342638,0.192734,0.899761,0.066038,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.668832,0.624479,0.937847,0.425249,0.439485,0.975238,1.530643,-0.0333,0.918383,1.715243,0.456734,1.039594,0.537532,0.460846,1.177010,2.092999,0.562946
0.1667,pushUp,face,0.065598,0.066580,0.912157,0.210803,0.324292,0.341496,0.192091,0.912157,0.065598,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.668709,0.624408,0.938333,0.423839,0.439485,0.962404,1.482979,-0.0667,0.918383,1.693958,0.456734,1.039594,0.535565,0.459605,1.196261,2.092999,0.503441
0.2333,pushUp,face,0.066417,0.066497,0.917229,0.221624,0.322231,0.343620,0.193287,0.917229,0.066417,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.668394,0.622376,0.938194,0.423839,0.439485,0.962404,1.468100,-0.0333,0.925022,1.715243,0.456734,1.039594,0.533611,0.459605,1.186558,2.092999,0.492781
0.2667,pushUp,face,0.066927,0.066626,0.898132,0.226026,0.321842,0.344937,0.194027,0.898132,0.066927,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.668437,0.620939,0.938472,0.423839,0.439485,0.949027,1.438202,-0.0333,0.925022,1.715243,0.455111,1.039594,0.531396,0.457961,1.196261,2.092999,0.486228
0.3000,pushUp,face,0.065947,0.066422,0.902741,0.235520,0.324029,0.342403,0.192601,0.902741,0.065947,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.668248,0.619224,0.939306,0.422791,0.439485,0.936869,1.409497,-0.0333,0.918383,1.735592,0.455111,1.039594,0.529473,0.459605,1.186558,2.092999,0.481202
0.3333,pushUp,face,0.067508,0.066748,0.924387,0.243120,0.323407,0.346431,0.194867,0.924387,0.067508,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.667655,0.615321,0.939028,0.422791,0.439485,0.930907,1.381916,-0.0333,0.918383,1.735592,0.453498,1.039594,0.523785,0.457961,1.177010,2.092999,0.476279
0.3667,pushUp,face,0.066177,0.066577,0.910014,0.250936,0.326856,0.342998,0.192937,0.910014,0.066177,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.666478,0.610691,0.939722,0.421399,0.439485,0.918383,1.342950,-0.0333,0.918383,1.735592,0.453498,1.039594,0.521650,0.456734,1.186558,2.092999,0.476279
0.4334,pushUp,face,0.066994,0.066790,0.919356,0.262208,0.330073,0.345109,0.194124,0.919356,0.066994,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.664790,0.602458,0.939653,0.420361,0.436860,0.901407,1.260303,-0.0333,0.918383,1.756431,0.453498,1.039594,0.516129,0.455111,1.186558,2.092999,0.471889
0.4667,pushUp,face,0.064069,0.065973,0.900575,0.272437,0.335638,0.337491,0.189838,0.900575,0.064069,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.664271,0.599687,0.939097,0.418985,0.436860,0.890435,1.216872,-0.0333,0.918383,1.756431,0.453498,1.039594,0.516129,0.453498,1.186558,2.092999,0.473197
0.5000,pushUp,face,0.063994,0.065380,0.908403,0.276391,0.337741,0.337294,0.189728,0.908403,0.063994,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.663645,0.595576,0.938750,0.417618,0.436860,0.884283,0.574313,-0.0333,0.918383,1.756431,0.452294,1.039594,0.512511,0.452294,1.186558,2.092999,0.470156
0.5334,pushUp,face,0.065056,0.065282,0.908671,0.281845,0.337911,0.340080,0.191295,0.908671,0.065056,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.662741,0.592607,0.938611,0.417618,0.436860,0.884283,0.556522,-0.0333,0.918383,1.756431,0.453498,1.039594,0.508692,0.452294,1.186558,2.092999,0.471889
0.6000,pushUp,face,0.065467,0.065376,0.926498,0.295281,0.339254,0.341153,0.191899,0.926498,0.065467,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.661714,0.587611,0.938264,0.417618,0.436860,0.890435,0.547885,-0.0333,0.918383,1.756431,0.453498,1.039594,0.505179,0.450704,1.186558,2.092999,0.471889
0.6334,pushUp,face,0.066255,0.065640,0.898947,0.299230,0.339688,0.343200,0.193050,0.898947,0.066255,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.661749,0.587288,0.938403,0.416598,0.436860,0.890435,0.545841,-0.0333,0.918383,1.756431,0.455111,1.039594,0.505179,0.447944,1.186558,2.092999,0.474953
0.6667,pushUp,face,0.068167,0.066398,0.909477,0.302202,0.335819,0.348117,0.195816,0.909477,0.068167,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.661749,0.586544,0.937847,0.416598,0.436860,0.890435,0.543811,-0.0333,0.918383,1.756431,0.457961,1.031738,0.503441,0.449516,1.186558,2.092999,0.473197
0.7000,pushUp,face,0.068026,0.066886,0.913227,0.303786,0.335296,0.347757,0.195613,0.913227,0.068026,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.661269,0.585134,0.937708,0.417618,0.436860,0.890435,0.543811,-0.0333,0.918383,1.756431,0.457961,1.039594,0.503441,0.449516,1.186558,2.092999,0.471889
0.7667,pushUp,face,0.066937,0.066912,0.928867,0.305130,0.342525,0.344961,0.194041,0.928867,0.066937,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.659759,0.584048,0.937569,0.417618,0.436860,0.884283,0.541512,-0.0333,0.925022,1.756431,0.457961,1.039594,0.503441,0.447944,1.186558,2.092999,0.473197
0.8000,pushUp,face,0.066889,0.066905,0.898404,0.306271,0.346148,0.344839,0.193972,0.898404,0.066889,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.658698,0.581904,0.937431,0.417618,0.436860,0.878970,0.539515,-0.0333,0.918383,1.756431,0.457961,1.039594,0.505179,0.446382,1.196261,2.092999,0.473197
0.8334,pushUp,face,0.065134,0.066374,0.920948,0.305523,0.350980,0.340286,0.191411,0.920948,0.065134,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.658066,0.581216,0.938333,0.418985,0.438354,0.878970,0.537532,-0.0333,0.918383,1.756431,0.459605,1.039594,0.503441,0.445217,1.196261,2.092999,0.473197
0.8667,pushUp,face,0.066001,0.066262,0.922537,0.306817,0.351510,0.342543,0.192680,0.922537,0.066001,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.657025,0.579161,0.938264,0.420361,0.438354,0.873720,0.539515,-0.0333,0.925022,1.756431,0.457961,1.039594,0.503441,0.445217,1.196261,2.092999,0.473197
0.9334,pushUp,face,0.064682,0.065456,0.921478,0.310003,0.355282,0.339102,0.190745,0.921478,0.064682,5,0.539490,0.485638,,0.626465,,rest,1,0,debug,0.094581,0.245758,0.373474,0.225098,2,0.655459,0.576761,0.937569,0.420361,0.438354,0.873720,0.539515,0.0000,0.918383,1.756431,0.459605,1.039594,0.505179,0.446382,1.196261,2.092999,0.473197
0.9667,pushUp,face,0.065316,0.065414,0.923330,0.309435,0.353567,0.340759,0.191677,0.923330,0.065316,5,0.538607,0.486123,,0.641113,,rest,1,0,debug,0.094581,0.245758,0.375936,0.241699,2,0.655671,0.577947,0.937500,0.420361,0.438354,0.878970,0.541512,0.0000,0.918383,1.756431,0.459605,1.039594,0.506928,0.446382,1.196261,2.092999,0.474953
1.0000,pushUp,face,0.065054,0.065306,0.924652,0.310173,0.352518,0.340075,0.191292,0.924652,0.065054,5,0.536777,0.486595,,0.670410,,rest,1,0,debug,0.094581,0.245758,0.372982,0.197266,2,0.656062,0.578653,0.937986,0.420361,0.438354,0.878970,0.543811,0.0000,0.918383,1.756431,0.460846,1.039594,0.508692,0.446382,1.196261,2.092999,0.474953
1.0334,pushUp,face,0.065317,0.065309,0.924387,0.311346,0.350311,0.340764,0.191680,0.924387,0.065317,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.656628,0.580392,0.937639,0.421399,0.439485,0.890435,0.545841,-0.0333,0.918383,1.756431,0.460846,1.039594,0.508692,0.447944,1.196261,2.092999,0.476279
1.0667,pushUp,face,0.063947,0.064901,0.907327,0.314633,0.347424,0.337169,0.189658,0.907327,0.063947,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.657331,0.583352,0.937986,0.422791,0.440998,0.895888,0.552021,-0.0333,0.918383,1.756431,0.462511,1.039594,0.510468,0.449516,1.186558,2.092999,0.476279
1.1000,pushUp,face,0.064852,0.064886,0.936458,0.314124,0.342773,0.339548,0.190996,0.936458,0.064852,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.657883,0.585900,0.937986,0.423839,0.440998,0.912656,0.556522,-0.0333,0.925022,1.756431,0.460846,1.039594,0.512511,0.452294,1.196261,2.092999,0.476279
1.1334,pushUp,face,0.064378,0.064734,0.918293,0.315035,0.338389,0.338304,0.190296,0.918293,0.064378,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.658371,0.589442,0.938750,0.426665,0.445217,0.936869,1.238210,-0.0667,0.918383,1.756431,0.464188,1.039594,0.517956,0.456734,1.196261,2.092999,0.478057
1.2001,pushUp,face,0.065264,0.065004,0.924916,0.308926,0.326568,0.340625,0.191601,0.924916,0.065264,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.658700,0.595397,0.939514,0.429170,0.447944,0.942910,1.294562,-0.0333,0.918383,1.756431,0.465454,1.039594,0.523785,0.460846,1.186558,2.092999,0.481202
1.2334,pushUp,face,0.063418,0.064528,0.903822,0.308440,0.322401,0.335773,0.188873,0.903822,0.063418,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.659028,0.599654,0.938750,0.433164,0.450704,0.949027,1.317888,-0.0333,0.918383,1.756431,0.465454,1.039594,0.531396,0.467149,1.196261,2.092999,0.481202
1.2667,pushUp,face,0.063102,0.064100,0.912693,0.304190,0.319889,0.334934,0.188400,0.912693,0.063102,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.658671,0.602366,0.939028,0.436860,0.457961,0.956115,1.342950,-0.0667,0.925022,1.756431,0.467149,1.039594,0.541512,0.474953,1.196261,2.092999,0.491363
1.3334,pushUp,face,0.061451,0.062749,0.922272,0.302297,0.317595,0.330524,0.185920,0.922272,0.061451,5,0.461848,0.479135,,0.570801,,rest,1,0,debug,0.094581,0.245758,0.317857,0.184814,4,0.656936,0.605035,0.939028,0.438354,0.457961,0.956115,1.356291,-0.0333,0.918383,1.756431,0.465454,1.039594,0.541512,0.476279,1.196261,2.092999,0.492781
1.3667,pushUp,face,0.060720,0.062140,0.931229,0.298754,0.321516,0.328553,0.184811,0.931229,0.060720,5,0.460629,0.527396,,0.597168,,rest,1,0,debug,0.094581,0.245758,0.375021,0.161133,4,0.656263,0.604618,0.939097,0.436860,0.456734,0.942910,1.342950,-0.0333,0.918383,1.756431,0.464188,1.039594,0.539515,0.474953,1.186558,2.092999,0.492781
1.4001,pushUp,face,0.060861,0.061757,0.933586,0.295609,0.322016,0.328935,0.185026,0.933586,0.060861,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.655256,0.602591,0.939097,0.435743,0.455111,0.942910,1.330733,-0.0333,0.918383,1.756431,0.464188,1.039594,0.539515,0.473197,1.196261,2.092999,0.489484
1.4334,pushUp,face,0.060596,0.061409,0.914296,0.292898,0.323981,0.328218,0.184622,0.914296,0.060596,5,0.455413,0.449073,,0.488037,,rest,1,0,debug,0.094581,0.245758,0.305548,0.137695,4,0.654678,0.600742,0.938958,0.434266,0.453498,0.936869,1.306121,-0.0333,0.918383,1.756431,0.464188,1.039594,0.535565,0.470156,1.206836,2.092999,0.487619
1.4667,pushUp,face,0.060622,0.061173,0.892405,0.284224,0.326980,0.328288,0.184662,0.892405,0.060622,5,0.450375,0.497137,,0.619629,,rest,1,0,debug,0.094581,0.245758,0.367080,0.128662,4,0.653715,0.597790,0.938958,0.434266,0.453498,0.936869,1.306121,0.0000,0.918383,1.756431,0.464188,1.039594,0.535565,0.470156,1.206836,2.092999,0.487619
1.5001,pushUp,face,0.062378,0.061534,0.904362,0.280539,0.328815,0.333008,0.187317,0.904362,0.062378,5,0.452830,0.446667,,0.492432,,rest,1,0,debug,0.094581,0.245758,0.309126,0.142578,4,0.652502,0.594532,0.938472,0.431703,0.450704,0.930907,1.271256,0.0000,0.918383,1.735592,0.459605,1.039594,0.533611,0.468435,1.196261,2.092999,0.486228
1.5334,pushUp,face,0.061768,0.061604,0.905172,0.283201,0.332237,0.331375,0.186398,0.905172,0.061768,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.651786,0.591722,0.938889,0.429170,0.446382,0.918383,1.238210,-0.0333,0.918383,1.735592,0.457961,1.039594,0.529473,0.465454,1.196261,2.092999,0.483018
1.5667,pushUp,face,0.063351,0.062128,0.916696,0.281461,0.333098,0.335594,0.188772,0.916696,0.063351,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.651370,0.589164,0.938472,0.427736,0.445217,0.912656,0.586148,-0.0333,0.918383,1.735592,0.456734,1.039594,0.527563,0.464188,1.196261,2.092999,0.479849
1.6001,pushUp,face,0.062779,0.062323,0.904902,0.286631,0.338487,0.334076,0.187917,0.904902,0.062779,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.651019,0.587443,0.938264,0.426665,0.443674,0.906997,0.579184,-0.0333,0.918383,1.735592,0.455111,1.039594,0.525667,0.462511,1.196261,2.092999,0.476279
1.6334,pushUp,face,0.062374,0.062339,0.920948,0.288006,0.343529,0.332998,0.187311,0.920948,0.062374,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.650686,0.585286,0.938750,0.425249,0.442524,0.895888,0.569838,-0.0333,0.918383,1.756431,0.456734,1.039594,0.525667,0.460846,1.196261,2.092999,0.478057
1.7001,pushUp,face,0.062074,0.062204,0.905711,0.295960,0.349253,0.332196,0.186860,0.905711,0.062074,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.650750,0.582186,0.937708,0.422791,0.439485,0.884283,0.558647,-0.0333,0.918383,1.756431,0.455111,1.039594,0.521650,0.456734,1.196261,2.092999,0.474953
1.7334,pushUp,face,0.061726,0.062060,0.923595,0.300249,0.354026,0.331263,0.186336,0.923595,0.061726,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.651044,0.581491,0.938125,0.421399,0.438354,0.884283,0.554109,-0.0333,0.918383,1.756431,0.453498,1.039594,0.519797,0.453498,1.206836,2.092999,0.473197
1.7667,pushUp,face,0.063417,0.062467,0.920152,0.301310,0.355183,0.335769,0.188870,0.920152,0.063417,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.650939,0.579502,0.937847,0.418985,0.435743,0.878970,0.549945,-0.0333,0.912656,1.756431,0.452294,1.047035,0.516129,0.449516,1.186558,2.092999,0.470156
1.8001,pushUp,face,0.062912,0.062601,0.901388,0.302125,0.358824,0.334430,0.188117,0.901388,0.062912,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.650461,0.576821,0.937917,0.415247,0.431703,0.868532,0.541512,-0.0333,0.918383,1.756431,0.449516,1.039594,0.510468,0.445217,1.196261,2.092999,0.467149
1.8667,pushUp,face,0.064881,0.063764,0.908671,0.302005,0.364380,0.339624,0.191039,0.908671,0.064881,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.647717,0.568370,0.937500,0.402516,0.422791,0.847677,0.523785,-0.0333,0.912656,1.756431,0.438354,1.039594,0.492781,0.433164,1.196261,2.092999,0.456734
1.9001,pushUp,face,0.066349,0.064540,0.921213,0.302201,0.367855,0.343445,0.193188,0.921213,0.066349,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.645422,0.561431,0.937014,0.394757,0.414236,0.827806,0.512511,-0.0333,0.918383,1.756431,0.431703,1.039594,0.483018,0.425249,1.196261,2.092999,0.447944
1.9334,pushUp,face,0.067435,0.065408,0.888292,0.300630,0.372221,0.346244,0.194762,0.888292,0.067435,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.642368,0.553288,0.936250,0.386123,0.403467,0.813990,0.496122,-0.0333,0.918383,1.756431,0.422791,1.047035,0.470156,0.414236,1.196261,2.092999,0.439485
1.9668,pushUp,face,0.070946,0.067070,0.924652,0.295481,0.375033,0.355144,0.199768,0.924652,0.070946,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.638708,0.542835,0.936736,0.375918,0.393543,0.787087,0.483018,-0.0333,0.918383,1.756431,0.414236,1.031738,0.457961,0.403467,1.196261,2.092999,0.431703
2.0334,pushUp,face,0.077952,0.072620,0.925707,0.288557,0.382078,0.372264,0.209398,0.925707,0.077952,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.628819,0.513522,0.937639,0.354325,0.369142,0.726757,0.447944,-0.0333,0.918383,1.735592,0.391436,0.996105,0.427736,0.379820,1.206836,2.092999,0.406995
2.0668,pushUp,face,0.085617,0.076519,0.893499,0.283739,0.383556,0.390139,0.219453,0.893499,0.085617,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.623223,0.493698,0.937361,0.340879,0.356050,0.678145,0.427736,-0.0333,0.918383,1.735592,0.374817,0.949027,0.408293,0.366237,1.196261,2.062437,0.393543
2.1001,pushUp,face,0.090096,0.080592,0.914296,0.277515,0.389918,0.400214,0.225121,0.914296,0.090096,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.616116,0.469358,0.936111,0.328205,0.340879,0.460846,0.404743,-0.0333,0.906997,1.735592,0.359802,0.895888,0.389353,0.352617,1.186558,2.062437,0.379820
2.1334,pushUp,face,0.103962,0.087604,0.909209,0.268560,0.389672,0.429908,0.241823,0.909209,0.103962,5,,,,,,rest,1,0,debug,0.094581,0.245758,,,,0.607926,0.441090,0.934444,0.296812,0.310303,0.395672,0.364413,-0.0667,0.884283,1.715243,0.325907,0.804399,0.348299,0.318804,1.166951,2.032753,0.348299
2.2001,pushUp,face,0.122675,0.105490,0.887192,0.251778,0.404710,0.466999,0.262687,0.887192,0.122675,5,,,,,,leaving,1,0,debug,0.094581,0.245758,,,,0.587524,0.378096,0.932917,0.281010,0.293074,0.371821,0.344086,-0.0333,0.863406,1.715243,0.310303,0.757393,0.325907,0.301887,1.139041,2.032753,0.329049
2.2334,pushUp,face,0.135642,0.114536,0.869682,0.239869,0.413487,0.491062,0.276222,0.869682,0.135642,5,,,,,,leaving,1,0,debug,0.094581,0.245758,,,,0.575605,0.358486,0.931250,0.265285,0.277657,0.350924,0.324461,-0.0333,0.837971,1.693958,0.294931,0.698021,0.304399,0.285554,1.112438,2.003906,0.309740
2.2668,pushUp,face,0.142707,0.122988,0.839399,0.228990,0.430332,0.503687,0.283324,0.839399,0.142707,5,,,,,,leaving,1,0,debug,0.094581,0.245758,,,,0.564186,0.352544,0.929653,0.251721,0.262429,0.329683,0.306403,-0.0333,0.809485,1.655612,0.281010,0.336840,0.283812,0.270327,1.062792,1.976825,0.292571
2.3334,pushUp,face,0.166466,0.145162,0.833561,0.210158,0.461504,0.544003,0.306002,0.833561,0.166466,5,,,,,,leaving,1,0,debug,0.094581,0.245758,,,,0.539228,0.343064,0.924931,0.223972,0.232727,0.287802,0.270327,-0.0333,0.730385,0.353591,0.251226,0.289592,0.246866,0.241055,0.968780,1.139041,0.261892
2.3668,pushUp,face,0.176597,0.154593,0.832975,0.203484,0.481135,0.560312,0.315176,0.832975,0.176597,5,,,,,,leaving,1,0,debug,0.094581,0.245758,,,,0.525214,0.336390,0.921875,0.211396,0.218803,0.267363,0.250857,-0.0333,0.684949,0.324461,0.239029,0.264873,0.229802,0.227556,0.895888,0.313725,0.247822
2.4001,pushUp,face,0.202409,0.168938,0.832682,0.181842,0.491897,0.599865,0.337424,0.832682,0.202409,5,,,,,,leaving,1,0,debug,0.094581,0.245758,,,,0.506712,0.331224,0.918472,0.198912,0.204636,0.249026,0.232094,-0.0333,0.287802,0.291904,0.223972,0.246153,0.213689,0.214585,0.823150,0.286033,0.232516
2.4334,pushUp,face,0.235827,0.189006,0.797947,0.154453,0.494996,0.647493,0.364215,0.797947,0.235827,5,,,,,,leaving,1,0,debug,0.094581,0.245758,,,,0.487763,0.329764,0.915417,0.186181,0.190476,0.231674,0.213868,-0.0333,0.265285,0.268766,0.211396,0.228775,0.198142,0.200313,0.278866,0.267363,0.216765
2.5001,pushUp,face,0.291781,0.241423,0.778746,0.133383,0.526677,0.720223,0.405126,0.778746,0.291781,5,,,,,,leaving,1,0,debug,0.094581,0.245758,,,,0.455341,0.329743,0.908056,0.162436,0.164947,0.200156,0.179649,-0.0333,0.217502,0.238139,0.190193,0.174625,0.169648,0.178771,0.235078,0.228775,0.190476
2.5334,pushUp,face,0.331818,0.268542,0.762910,0.111265,0.536040,0.768049,0.432027,0.762910,0.331818,5,,,,,,peaked,1,0,debug,0.094581,0.245758,,,,0.441717,0.324075,0.751944,0.161209,0.163578,0.192048,0.191045,-0.0333,0.195718,0.226950,0.186725,0.177901,0.196018,0.174149,0.202692,0.212272,0.180791
2.5668,pushUp,face,0.363162,0.296929,0.723827,0.075481,0.545719,0.803505,0.451972,0.723827,0.363162,5,,,,,,peaked,1,0,debug,0.094581,0.245758,,,,0.431219,0.319540,0.618264,0.161006,0.163578,0.187683,0.188235,-0.0333,0.184305,0.222221,0.182727,0.176796,0.188513,0.170212,0.190760,0.206785,0.175944
2.6001,pushUp,face,0.351489,0.313297,0.710207,0.060209,0.561993,0.790486,0.444649,0.710207,0.351489,5,,,,,,peaked,1,0,debug,0.094581,0.245758,,,,0.424130,0.321735,0.525833,0.160401,0.162849,0.182727,0.181689,-0.0333,0.177654,0.221262,0.179901,0.171467,0.181689,0.169200,0.183644,0.198142,0.173913
2.6668,pushUp,face,0.317782,0.315584,0.680540,0.060926,0.594494,0.751628,0.422791,0.680540,0.317782,5,,,,,,peaked,1,0,debug,0.094581,0.245758,,,,0.427675,0.334136,0.416250,0.160300,0.162643,0.178771,0.174149,-0.0333,0.171467,0.219554,0.179021,0.164947,0.173913,0.168420,0.173559,0.187683,0.172507
2.7001,pushUp,face,0.342027,0.323517,0.667866,0.086125,0.591200,0.779774,0.438623,0.667866,0.342027,5,,,,,,peaked,1,0,debug,0.094581,0.245758,,,,0.433894,0.342435,0.400833,0.160100,0.162231,0.178149,0.173324,-0.0333,0.171697,0.220120,0.179272,0.162849,0.173324,0.168199,0.172043,0.184571,0.171467
2.7335,pushUp,face,0.309610,0.319345,0.656994,0.085042,0.610846,0.741902,0.417320,0.656994,0.309610,5,,,,,,peaked,1,0,debug,0.094581,0.245758,,,,0.442555,0.352154,0.470139,0.160602,0.162849,0.180791,0.178521,-0.0667,0.177408,0.221837,0.181947,0.166233,0.179021,0.169200,0.174387,0.190476,0.172507
2.8001,pushUp,face,0.311330,0.315257,0.679822,0.176459,0.611398,0.743959,0.418477,0.679822,0.311330,5,,,,,,peaked,1,0,debug,0.094581,0.245758,,,,0.467341,0.375820,0.556806,0.160602,0.163161,0.184571,0.184305,-0.0333,0.182857,0.225352,0.184040,0.171697,0.185506,0.168977,0.181047,0.196772,0.172739
2.8335,pushUp,face,0.323597,0.317759,0.691925,0.141252,0.581065,0.758475,0.426642,0.691925,0.323597,5,,,,,,peaked,1,0,debug,0.094581,0.245758,,,,0.483660,0.389999,0.673611,0.160804,0.163997,0.189489,0.190476,-0.0333,0.193352,0.230838,0.188235,0.177163,0.193062,0.173559,0.188513,0.203498,0.177901
2.8668,pushUp,face,0.375999,0.335232,0.702778,0.078550,0.555667,0.817583,0.459891,0.702778,0.375999,5,,,,,,peaked,1,0,debug,0.094581,0.245758,,,,0.501679,0.402952,0.843403,0.160602,0.163161,0.194086,0.188651,-0.0333,0.214945,0.246866,0.190193,0.173795,0.177408,0.175703,0.200313,0.209493,0.187271
2.9335,pushUp,face,0.362629,0.349205,0.720785,0.130373,0.528411,0.802916,0.451640,0.720785,0.362629,5,,,,,,peaked,1,0,debug,0.094581,0.245758,,,,0.542903,0.433615,0.921736,0.181047,0.184040,0.222996,0.208299,-0.0333,0.257675,0.303677,0.203013,0.217502,0.195718,0.194381,0.257675,0.244273,0.211745
2.9668,pushUp,face,0.312875,0.338305,0.761949,0.164929,0.526055,0.745803,0.419514,0.761949,0.312875,5,,,,,,peaked,1,0,debug,0.094581,0.245758,,,,0.560089,0.445966,0.919931,0.192770,0.198756,0.241055,0.225749,-0.0333,0.281010,1.438202,0.213332,0.235510,0.210699,0.207624,0.278261,0.268766,0.226950
3.0001,pushUp,face,0.263251,0.315788,0.774660,0.190308,0.521866,0.684106,0.384810,0.774660,0.263251,5,,,,,,peaked,1,0,debug,0.094581,0.245758,,,,0.577228,0.452894,0.923125,0.217133,0.226549,0.278866,0.263782,-0.0667,0.742025,1.674570,0.236380,0.276607,0.245681,0.232094,0.847677,0.308432,0.255744
3.0668,pushUp,face,0.214819,0.264292,0.822356,0.217979,0.492765,0.617981,0.347614,0.822356,0.214819,5,,,,,,peaked,1,0,debug,0.094581,0.245758,,,,0.615179,0.458284,0.926111,0.229390,0.239925,0.299941,0.283812,-0.0333,0.787087,1.693958,0.248544,0.300646,0.265285,0.246153,0.925022,0.329049,0.271330
3.1001,pushUp,face,0.182706,0.239816,0.813401,0.244765,0.484816,0.569922,0.320581,0.813401,0.182706,5,,,,,,peaked,1,0,debug,0.094581,0.245758,,,,0.630478,0.457138,0.929931,0.242195,0.253968,0.323028,0.303137,-0.0333,0.818545,1.715243,0.261892,0.328205,0.284919,0.260427,0.975238,0.358794,0.287802
3.1335,pushUp,face,0.167085,0.217996,0.831802,0.257168,0.473902,0.545014,0.306570,0.831802,0.167085,5,,,,,,peaked,1,0,debug,0.094581,0.245758,,,,0.642469,0.453707,0.933333,0.268766,0.282094,0.369940,0.343393,-0.0667,0.873720,1.715243,0.288449,0.723163,0.328205,0.290085,1.095185,1.368982,0.320801
